id,x,y
"822",121.4930846971,25.0905285013
"823",121.3118618271,25.1199402308
"824",121.5017033381,24.9519190033
"825",121.6018013929,25.0643101491
"826",121.5440965124,24.8905724279
"827",121.3595031021,25.1002337629
"828",121.5562496385,24.9804116789
"829",121.5691472322,24.8831787878
"830",121.5776009517,25.1206395470
"831",121.5064320229,24.9007540540
"832",121.5681205342,25.1623626966
"833",121.5459021907,24.9595581144
"834",121.5766547583,25.1796920559
"835",121.6014698592,25.0951281909
"836",121.5384841979,24.9546125508
"837",121.5503875864,24.9400041826
"838",121.4968699984,24.8730839284
"839",121.5929410681,25.0118944552
"840",121.4759715714,25.1011536628
"841",121.5035128040,25.0726111990
"842",121.5517431733,24.9764058670
"843",121.4891720578,25.0869429451
"844",121.5736348389,25.1518588345
"845",121.5016966828,24.9068716466
"846",121.4966773262,25.0909966843
"847",121.5891220305,24.9710903856
"848",121.5288634828,24.8942470713
"849",121.5715795285,24.9890303773
"850",121.5871884330,25.0209183110
"851",121.4706822487,24.9439103463
"852",121.5875688299,25.0945787339
"853",121.5833154701,24.9973807830
"854",121.6170296597,25.0188271900
"855",121.5313300350,24.9326989986
"856",121.3803177310,25.1154914755
"857",121.5598834596,25.0936353613
"858",121.6005109945,25.0988301634
"859",121.5185275252,25.0543208709
"860",121.4951608277,25.0907303653
"861",121.4352018071,25.0158349456
"862",121.6118085272,25.0496218451
"863",121.5390393854,24.9592623702
"864",121.5967453382,25.0128866616
"865",121.5386396816,24.9724233257
"866",121.5070442376,24.9167501849
"867",121.4645470616,25.0965680769
"868",121.5291308516,24.9687368134
"869",121.4876642314,25.0656761988
"870",121.3441442582,25.1088704562
"871",121.5030005762,25.0860756811
"872",121.4130113759,25.0207278812
"873",121.5339264408,24.9944994689
"874",121.4855913656,25.1052230788
"875",121.5625441555,24.9754099956
"876",121.4429353420,25.0564201380
"877",121.5670140561,24.9475328868
"878",121.5003797778,25.0940413350
"879",121.3304812207,25.1047576466
"880",121.5589573632,25.1127723438
"881",121.4832863086,25.0513216351
"882",121.4442062112,25.0418838144
"883",121.5090337788,25.0863870493
"884",121.5083000829,24.9121844289
"885",121.5531613961,24.9592298402
"886",121.5360897315,24.9788611656
"887",121.4812690280,24.8800212205
"888",121.5819397357,24.9519254438
"889",121.5123858144,24.9278162994
"890",121.5008463758,24.9499092274
"891",121.5188391646,24.9668462739
"892",121.5904249700,24.9971891055
"893",121.5374331925,24.9360379503
"894",121.5359840402,24.9738529238
"895",121.3758824770,25.0829483696
"896",121.3879445098,25.0762623064
"897",121.3828997315,25.1109921522
"898",121.5735788175,25.0029209455
"899",121.5872786321,25.0061125715
"900",121.6028449561,24.9522352152
"901",121.4832617210,25.0764029898
"902",121.5095278091,25.0512144798
"903",121.5217769095,24.8836235473
"904",121.5310912695,24.9528431449
"905",121.5933817376,24.9345769029
"906",121.5228075905,24.8993841055
"907",121.5266142549,24.9089746830
"908",121.5619085480,25.1743580290
"909",121.3604598910,25.0961307494
"910",121.5496465177,25.1335697154
"911",121.6185566019,25.0678613644
"912",121.6141648611,24.9726788697
"913",121.5670945561,25.1507204035
"914",121.4967780192,25.0554472348
"915",121.5898355946,24.9949957010
"916",121.5658242147,24.9814906558
"917",121.5472832198,25.0043252122
"918",121.6181845706,24.9688516831
"919",121.5919154735,24.9877141715
"920",121.5004725165,25.0379950433
"921",121.5578793688,24.9343452319
"922",121.5620487195,24.9812630851
"923",121.5103568934,24.9381091008
"924",121.5665374370,24.9323261741
"925",121.4861639989,25.0646808998
"926",121.6102796787,25.0248275108
"927",121.5693529738,25.1667382783
"928",121.6184506700,25.0811683801
"929",121.6012003765,25.0543189368
"930",121.5286189108,24.9658318869
"931",121.5462747241,24.9744804582
"932",121.5451622702,24.8965386851
"933",121.6069977000,25.0707461805
"934",121.5006917105,25.0727834367
"935",121.3317674055,25.1068489270
"936",121.5296732207,24.8939899384
"937",121.4103771684,25.0262657308
"938",121.5854841493,25.0821320880
"939",121.5576923822,24.9748464360
"940",121.5173231380,25.0556715371
"941",121.5154206126,24.9193640608
"942",121.5641848425,25.1132503760
"943",121.5440004438,24.9080280024
"944",121.4365183321,25.0268421774
"945",121.5141372932,25.0655789295
"946",121.5944032991,24.9373264406
"947",121.6001366727,25.1035811804
"948",121.5258447800,24.8912083438
"949",121.6299335467,25.0335263445
"950",121.4553471457,25.0566223405
"951",121.5876374251,25.1352588415
"952",121.4947249423,24.8972299463
"953",121.5219214046,24.9849573678
"954",121.4847449820,25.0901160956
"955",121.6176023683,25.0305065555
"956",121.5323419226,25.1145745640
"957",121.3544291483,25.0730343706
"958",121.5172628125,25.0613573584
"959",121.4972493023,25.0725231800
"960",121.5429380681,24.9403186945
"961",121.5562925474,25.1025905472
"962",121.5904680635,25.0044042628
"963",121.5876291456,24.9854811199
"964",121.5298761100,25.0962898632
"965",121.5885291773,25.0384489971
"966",121.3317764648,25.1012304065
"967",121.5259990604,24.9269250281
"968",121.5805432694,25.1431098618
"969",121.5739275556,25.1513830971
"970",121.5164655482,24.9530173727
"971",121.4773118056,24.8797606382
"972",121.5834766682,24.9963925082
"973",121.5471736330,24.9219937363
"974",121.3799976522,25.0737848742
"975",121.4896083655,24.9086230995
"976",121.5813164975,25.0554854036
"977",121.5419842067,24.9113209975
"978",121.3640628904,25.0926968721
"979",121.3764321203,25.0796114562
"980",121.3990241094,25.0795258144
"981",121.3513445075,25.0802232030
"982",121.2940537599,25.1156115102
"983",121.3584093978,25.1314090773
"984",121.5900237547,24.9265709260
"985",121.5673650799,25.0064435345
"986",121.5920115154,24.9973250130
"987",121.5674083126,25.0804358176
"988",121.4760205949,25.0518633895
"989",121.3569125330,25.0972612293
"990",121.6251812735,25.0371442701
"991",121.5812926187,25.1778051512
"992",121.3662016191,25.1301577101
"993",121.6095683714,25.0977168250
"994",121.5835631525,25.0652377892
"995",121.3495995635,25.1238759018
"996",121.5680170585,25.1725839791
"997",121.5839905623,24.9932602328
"998",121.5967205048,24.9858616425
"999",121.5353499488,24.9393215571
"1000",121.5469719034,24.9650684790
"1001",121.5739543284,24.9633678340
"1002",121.5889074338,25.1476171709
"1003",121.3563222686,25.1211033409
"1004",121.5666668038,25.1594951517
"1005",121.5772814176,25.1237352717
"1006",121.4986682876,24.9338502869
"1007",121.5296989547,25.0938097015
"1008",121.5584942202,25.1263025304
"1009",121.4335098656,25.0245801134
"1010",121.5495125355,25.0960098826
"1011",121.5835021880,25.1127973943
"1012",121.5999393460,25.0310638982
"1013",121.4750713091,24.9378657444
"1014",121.2908389490,25.1083845683
"1015",121.3112587919,25.1125824334
"1016",121.4989385907,24.9453842589
"1017",121.5626792880,25.1471019271
"1018",121.5979069107,24.9880134309
"1019",121.4958074954,24.8756229305
"1020",121.5236067037,25.0893673381
"1021",121.4502804053,25.0331437351
"1022",121.5027667715,25.0930606803
"1023",121.6432119700,25.0244032926
"1024",121.4945161194,25.0169308785
"1025",121.5185730207,24.9819825739
"1026",121.5439829402,24.9054618055
"1027",121.5299892368,25.0996146892
"1028",121.5850351795,24.9805841618
"1029",121.6142754057,25.0244263622
"1030",121.5062207954,25.0782803887
"1031",121.4608388577,25.0600914851
"1032",121.5135486956,25.0674106843
"1033",121.4865115483,25.0594900216
"1034",121.5679180014,25.0032799971
"1035",121.3199449176,25.1026584167
"1036",121.5730632180,25.1327546770
"1037",121.5987264852,24.9758013002
"1038",121.3901740626,25.0774369610
"1039",121.5934248252,25.0652044459
"1040",121.5894375451,25.0576203837
"1041",121.3985007463,25.0410202423
"1042",121.5159189010,24.9399264913
"1043",121.5027412677,24.9194910850
"1044",121.3654674678,25.1171232988
"1045",121.3658046363,25.0705747759
"1046",121.5657819867,25.0949920615
"1047",121.5035626519,25.0745545189
"1048",121.5873877074,24.9439304909
"1049",121.5897346852,25.0614398261
"1050",121.5661245509,24.9721581648
"1051",121.5733176925,24.9633677110
"1052",121.5690652315,25.1598794880
"1053",121.3714185731,25.1036445728
"1054",121.5844947987,24.9359140919
"1055",121.5938459754,24.9301291240
"1056",121.5324776230,24.9226307125
"1057",121.5701230440,24.9683705721
"1058",121.5742102928,25.0019219006
"1059",121.4766733152,25.0879307224
"1060",121.5684758919,25.1425981425
"1061",121.5931982532,25.0231554026
"1062",121.5885239252,25.0964514404
"1063",121.3727633920,25.1182487938
"1064",121.3602084628,25.0979071504
"1065",121.5896251763,25.0990441995
"1066",121.5510427895,24.8977921974
"1067",121.5320333279,24.9321317651
"1068",121.4480748552,25.0310862416
"1069",121.3847288133,25.0792426499
"1070",121.5882835744,24.9638618800
"1071",121.4308915829,25.0286081120
"1072",121.3105131028,25.1209071279
"1073",121.6157355789,25.0649494740
"1074",121.6205273350,25.0276909111
"1075",121.4906399628,24.9562586521
"1076",121.3768528461,25.1106685829
"1077",121.3371569671,25.0942531577
"1078",121.5287020631,24.9108050241
"1079",121.5038738371,25.0535124016
"1080",121.5356199838,24.9881535791
"1081",121.4221612961,25.0240454421
"1082",121.5005375150,24.9173904630
"1083",121.5888076059,25.1355868175
"1084",121.5839918215,24.9698366886
"1085",121.6218025472,25.0367790689
"1086",121.4788083354,24.9422607373
"1087",121.5958027397,25.1233859210
"1088",121.5087898917,24.9014386438
"1089",121.5675168305,24.9508931396
"1090",121.5259720284,24.9139331755
"1091",121.4983275031,25.0905162267
"1092",121.5311268021,24.9348186081
"1093",121.6035538479,25.0916780553
"1094",121.5676539259,25.1686237956
"1095",121.5759016563,25.0016328202
"1096",121.3049307124,25.1230057426
"1097",121.5893900254,25.0379095012
"1098",121.5877769255,25.0045453260
"1099",121.5810398663,24.9654055113
"1100",121.6043700203,25.1305137275
"1101",121.4782031832,25.0580367438
"1102",121.5026666053,24.8893989180
"1103",121.5286703674,24.9418897131
"1104",121.3553325738,25.0810526380
"1105",121.4799993815,25.0950903007
"1106",121.5815873310,24.9277880337
"1107",121.4818954983,24.8751665616
"1108",121.5901941218,25.1586721508
"1109",121.5526351766,24.8949460804
"1110",121.5066346086,24.9052246934
"1111",121.3343393215,25.1127056205
"1112",121.4734289279,24.9368023606
"1113",121.3594316084,25.1003896094
"1114",121.5985047440,25.0943296072
"1115",121.5021591951,24.8910347629
"1116",121.5670842609,24.9195484786
"1117",121.5393476655,24.9635377637
"1118",121.5713962184,24.8770349013
"1119",121.5898031871,25.0795731424
"1120",121.5529726303,24.8922789562
"1121",121.5262703766,24.9527241943
