id,x,y
"822",121.4802662379,24.9839056846
"823",121.5240686846,25.0290627307
"824",121.4833858421,24.9798845554
"825",121.4565853738,25.0011608185
"826",121.5272206060,25.0235211528
"827",121.4814344112,24.9654502486
"828",121.5454543384,25.0308389412
"829",121.4708771144,25.0071534912
"830",121.5608708803,25.0838070406
"831",121.4773629759,25.0121386957
"832",121.4903359081,24.9673578997
"833",121.5325520625,25.0238557780
"834",121.5007838207,24.9764852270
"835",121.5808875155,25.0323291256
"836",121.5516685391,25.0912119226
"837",121.5342714003,25.0575096483
"838",121.5511686882,25.0114843508
"839",121.5032671702,25.0040730984
"840",121.4401334002,24.9945794694
"841",121.5478149401,25.0450410054
"842",121.5160458428,25.0435956827
"843",121.5354172674,25.0472807234
"844",121.5011403997,24.9960335178
"845",121.5113433451,25.0468679420
"846",121.5526258927,25.0909284508
"847",121.5505954249,25.0677649409
"848",121.5293512786,25.0370821338
"849",121.5555458805,25.0640880605
"850",121.5425343238,25.0296831266
"851",121.5527104586,25.0872340864
"852",121.4407890706,25.0079581966
"853",121.5679552640,25.0593142588
"854",121.5694791971,25.0288085095
"855",121.5282250901,25.0111740033
"856",121.5641061657,25.0783806611
"857",121.4795375147,25.0268643951
"858",121.4699379490,25.0242934573
"859",121.5218272505,25.0158419193
"860",121.4577995550,25.0098388891
"861",121.5842650490,25.0207568376
"862",121.5296518724,25.0813499665
"863",121.4569767888,25.0071665005
"864",121.5223834292,25.0507413923
"865",121.4912890805,24.9719289863
"866",121.4710617156,25.0256675298
"867",121.5226239667,24.9970826694
"868",121.4805728352,25.0158284429
"869",121.4749681027,24.9919951955
"870",121.5636431575,25.0682894087
"871",121.5805064250,25.0244488771
"872",121.5519341240,25.0827623087
"873",121.5886703911,25.0375193832
"874",121.5431771846,25.0895766213
"875",121.4946834117,24.9795855651
"876",121.5672115634,25.0263033629
"877",121.5437275924,25.0548832212
"878",121.5403560633,25.0378921598
"879",121.4594787327,25.0131158902
"880",121.5034247283,24.9783574038
"881",121.4806900922,25.0310507825
"882",121.5439724058,25.0359798640
"883",121.5391980192,25.0262917019
"884",121.5209600483,24.9985779235
"885",121.4402573967,25.0141874586
"886",121.4982003724,24.9792113543
"887",121.5147229666,25.0201091789
"888",121.5298133698,25.0741800200
"889",121.5315203047,25.0074315454
"890",121.5121149663,25.0479612281
"891",121.5710603160,25.0420869579
"892",121.5212688532,25.0140033496
"893",121.4995006232,24.9817950902
"894",121.4812662038,25.0007979059
"895",121.4479396506,25.0085885984
"896",121.5684642697,25.0640840696
"897",121.5421616346,25.0841135392
"898",121.4682102519,25.0100742691
"899",121.5056541735,24.9881392873
"900",121.4658800655,25.0062394875
"901",121.4821393487,25.0380930579
"902",121.4309697746,24.9919276135
"903",121.5008216431,24.9769542806
"904",121.4987989085,24.9996418101
"905",121.5548294991,25.0766140059
"906",121.5486386768,25.0362601826
"907",121.5005731450,24.9760078072
"908",121.4476120543,25.0058637741
"909",121.5501589571,25.0622059431
"910",121.4823717458,24.9776036649
"911",121.4404516737,25.0070087959
"912",121.5233497284,24.9964885724
"913",121.5730726059,25.0178870432
"914",121.5135517988,24.9888006024
"915",121.5584650256,25.0229402101
"916",121.5019589387,24.9851194154
"917",121.5546008149,25.0607641342
"918",121.5486478449,25.0238475649
"919",121.5253626569,25.0463094148
"920",121.5779366745,25.0172053587
"921",121.4797373326,25.0028739147
"922",121.4503978150,25.0188259106
"923",121.5105699588,24.9966556383
"924",121.5189289576,25.0450042977
"925",121.5280917096,24.9993573442
"926",121.5216770988,25.0155419945
"927",121.5332463228,25.0845922517
"928",121.4952670250,25.0007359977
"929",121.5139909545,25.0071581517
"930",121.4999423256,24.9911283605
"931",121.5311111621,25.0795412752
"932",121.5691328420,25.0570170858
"933",121.5563693412,25.0490687011
"934",121.5710685539,25.0358333074
"935",121.5904290331,25.0325927473
"936",121.4648930640,24.9959204370
"937",121.5112421529,25.0362309247
"938",121.5618706639,25.0666891392
"939",121.5392054379,25.0607406938
"940",121.4615663637,25.0186588847
"941",121.4889435073,24.9900454446
"942",121.4711472324,25.0315828231
"943",121.4959255216,24.9771087204
"944",121.5593482414,25.0824345325
"945",121.5264338015,25.0712258836
"946",121.4730314053,25.0322981841
"947",121.5617754180,25.0342861941
"948",121.5363576960,25.0737140557
"949",121.5515648219,25.0680320418
"950",121.5571686832,25.0174298543
"951",121.5028693613,24.9867318911
"952",121.5230383014,24.9977252192
"953",121.5585192314,25.0504639232
"954",121.5456768511,25.0606896531
"955",121.4682103627,25.0146205409
"956",121.4378447817,25.0049017933
"957",121.4727594456,25.0002415317
"958",121.4274225357,24.9730583905
"959",121.4614406222,25.0036993268
"960",121.5452163934,25.0194959970
"961",121.4851621164,25.0183194582
"962",121.5262942788,25.0072633482
"963",121.4819005171,24.9641869913
"964",121.4934081277,24.9885708098
"965",121.4761229064,25.0130496428
"966",121.5591441437,25.0586987765
"967",121.4443816715,25.0139875153
"968",121.5618433669,25.0401982275
"969",121.5422941508,25.0462197566
"970",121.5237400471,25.0109890820
"971",121.5535521649,25.0476034140
"972",121.5124254070,25.0365325681
"973",121.4682301979,25.0385517723
"974",121.4875043360,24.9980472259
"975",121.5397240061,25.0817795986
"976",121.5650933451,25.0468784357
"977",121.5528876240,25.0757640539
"978",121.5757249074,25.0360061777
"979",121.4864876133,24.9671428269
"980",121.5624777227,25.0521543955
"981",121.5343974191,25.0671679225
"982",121.5440420547,25.0581230103
"983",121.5331744128,25.0587280499
"984",121.5504784795,25.0303711052
"985",121.4674967858,24.9945057505
"986",121.4819621719,25.0052175484
"987",121.5036358005,24.9822571810
"988",121.5464515311,25.0203028208
"989",121.5223263538,25.0580095597
"990",121.4780854190,24.9784529478
"991",121.5289979557,25.0282197857
"992",121.4851391904,25.0063530469
"993",121.5559726454,25.0347830756
"994",121.5100988522,24.9904863264
"995",121.4423092272,24.9984153717
"996",121.5100732135,24.9889244253
"997",121.5279486183,25.0668685558
"998",121.5432175674,25.0130993657
"999",121.5407394298,25.0522203555
"1000",121.4722071641,25.0064240210
"1001",121.5302331642,25.0600937102
"1002",121.5420988491,25.0389583436
"1003",121.5275345689,25.0558225278
"1004",121.5581953485,25.0141808696
"1005",121.5217136289,24.9927404373
"1006",121.4469524999,25.0133233766
"1007",121.5530431546,25.0342424946
"1008",121.5165487834,25.0332776180
"1009",121.5463770590,25.0883536112
"1010",121.5490344164,25.0331200832
"1011",121.5337185686,25.0241493949
"1012",121.4992993600,24.9799180491
"1013",121.5478647522,25.0276026229
"1014",121.5531368284,25.0795577964
"1015",121.5491504760,25.0898309481
"1016",121.4535189295,24.9960683502
"1017",121.5589790650,25.0342707115
"1018",121.5437683822,25.0183204100
"1019",121.5737497138,25.0254419758
"1020",121.5649479175,25.0120345296
"1021",121.4865521211,24.9723063877
"1022",121.5494884810,25.0862140894
"1023",121.4314243035,24.9856924977
"1024",121.4583267897,25.0296956109
"1025",121.5050285244,24.9737307462
"1026",121.4947851897,24.9739558516
"1027",121.5314134662,25.0525373298
"1028",121.5108202051,25.0311225906
"1029",121.5217965489,25.0725403718
"1030",121.4479027023,24.9969859658
"1031",121.4709834965,24.9968044875
"1032",121.5372200568,25.0137205879
"1033",121.4600762460,25.0018679500
"1034",121.5445815336,25.0861586105
"1035",121.5138800595,25.0086939510
"1036",121.5333148131,25.0153308992
"1037",121.4466982799,24.9940046206
"1038",121.5117881151,24.9812162975
"1039",121.5102455015,24.9938896481
"1040",121.5659846944,25.0091576539
"1041",121.4979654212,25.0093009070
"1042",121.5729661069,25.0236466870
"1043",121.4485086635,24.9999628059
"1044",121.5424331950,25.0158122709
"1045",121.5809604008,25.0411803628
"1046",121.5668496053,25.0261548982
"1047",121.5516851319,25.0609640026
"1048",121.4887316967,24.9817150410
"1049",121.5655883284,25.0373158623
"1050",121.5612409720,25.0116612077
"1051",121.5366638678,25.0832874302
"1052",121.5439183145,25.0288508667
"1053",121.5305354501,25.0115950526
"1054",121.5469809618,25.0260119244
"1055",121.5349584701,25.0818413925
"1056",121.5411745871,25.0408401386
"1057",121.5532526466,25.0097957719
"1058",121.5263774042,25.0234371971
"1059",121.5343862569,25.0655881923
"1060",121.5176930849,25.0059405684
"1061",121.4826588850,25.0289047751
"1062",121.5609244239,25.0550435290
"1063",121.5642215385,25.0548478555
"1064",121.5215210172,25.0319170079
"1065",121.5467891808,25.0765135923
"1066",121.4672970432,25.0352068951
"1067",121.5048604890,24.9824035380
"1068",121.5237352494,25.0629803302
"1069",121.4992146296,24.9930930016
"1070",121.4840129510,24.9769165384
"1071",121.4987170518,25.0014683156
"1072",121.4488662873,25.0184889324
"1073",121.5375613585,25.0585463822
"1074",121.4929564897,24.9753564541
"1075",121.4725186557,25.0168429979
"1076",121.5492309839,25.0765647909
"1077",121.5681300949,25.0303298366
"1078",121.5715369932,25.0280654672
"1079",121.4987204063,24.9769986619
"1080",121.5330240501,25.0621440044
"1081",121.5607826705,25.0661584270
"1082",121.4509185479,25.0269381689
"1083",121.5501666378,25.0470723326
"1084",121.5861663236,25.0319542216
"1085",121.5788836474,25.0238042377
"1086",121.5459988500,25.0203825879
"1087",121.5523487813,25.0366144158
"1088",121.5037437040,25.0157554976
"1089",121.5368458498,25.0115310557
"1090",121.4999593480,24.9782918800
"1091",121.5601623945,25.0442312280
"1092",121.4688223719,25.0218752702
"1093",121.5110814426,25.0275570076
"1094",121.5531346416,25.0622127849
"1095",121.4707187618,25.0127359396
"1096",121.5791922593,25.0370513663
"1097",121.5637884484,25.0310310919
"1098",121.5141261770,24.9881103550
"1099",121.4895835493,24.9971845603
"1100",121.5021073603,24.9746738502
"1101",121.5530309124,25.0340931543
"1102",121.5570777401,25.0308891791
"1103",121.4499101727,25.0098285450
"1104",121.4614770685,25.0055782346
"1105",121.5240788623,25.0173890728
"1106",121.5719451376,25.0450189436
"1107",121.4818022359,24.9853812776
"1108",121.5268531762,25.0777588501
"1109",121.5475430444,25.0404160295
"1110",121.5226288948,25.0299535837
"1111",121.5552752233,25.0702338270
"1112",121.5624686486,25.0714418995
"1113",121.5283081313,25.0169518303
"1114",121.5159348588,24.9977216186
"1115",121.5615348923,25.0537064294
"1116",121.5183379525,25.0042285522
"1117",121.4726039094,24.9957096243
"1118",121.5454424585,25.0776292773
"1119",121.5029637548,24.9916858425
"1120",121.5673968553,25.0455588959
"1121",121.5265496972,25.0774532089
"1122",121.5500323253,25.0155669013
"1123",121.4432999643,24.9927922337
"1124",121.5838386284,25.0214242226
"1125",121.4757144334,25.0139473647
"1126",121.4694916918,25.0337601850
"1127",121.4343670119,24.9901963709
"1128",121.5320343932,25.0311419237
"1129",121.4336789024,24.9988031372
"1130",121.5402785667,25.0350191683
"1131",121.4842206468,24.9666355671
"1132",121.5422792367,25.0679687422
"1133",121.4779346291,25.0254795022
"1134",121.5331647753,25.0337499793
"1135",121.4272064080,24.9733572659
"1136",121.4865893441,24.9861900856
"1137",121.5405755700,25.0522727381
"1138",121.5516965567,25.0197715901
"1139",121.5620731267,25.0125451657
"1140",121.4549617291,25.0218568456
"1141",121.4894774139,25.0055917739
"1142",121.5274268631,25.0379456029
"1143",121.4796611982,24.9842276120
"1144",121.5093465205,25.0410122424
"1145",121.5506266986,25.0258534348
"1146",121.4664265584,25.0173247877
"1147",121.5470065287,25.0832395256
"1148",121.4772033791,24.9934856848
"1149",121.5264606153,25.0110967746
"1150",121.4528044976,24.9942246466
"1151",121.5045915000,25.0147604839
"1152",121.4626657267,25.0155225265
"1153",121.5071601919,24.9952147534
"1154",121.5489448413,25.0294993809
"1155",121.4732211401,25.0307194208
"1156",121.5592427850,25.0544009763
"1157",121.4686834801,25.0212618883
"1158",121.5606056954,25.0593077162
"1159",121.4921064135,24.9849676843
"1160",121.5097413946,25.0291677649
"1161",121.5639820234,25.0393548818
"1162",121.5412339963,25.0292954771
"1163",121.5263290872,25.0285112460
"1164",121.4941081481,24.9740306017
"1165",121.5124930529,24.9952638194
"1166",121.4901699802,25.0087475488
"1167",121.5605547611,25.0606584746
"1168",121.5050183354,25.0306362752
"1169",121.5203592706,25.0680286716
"1170",121.4875427948,24.9923250426
"1171",121.5297084523,24.9893382935
"1172",121.5633347387,25.0151523633
"1173",121.4571407246,25.0120785073
"1174",121.5729146357,25.0406825309
"1175",121.4970763871,25.0072008919
"1176",121.5299604645,24.9894044109
"1177",121.5589414442,25.0848214391
"1178",121.4531867086,25.0072291890
"1179",121.5606718242,25.0527506984
"1180",121.5543115753,25.0120617046
"1181",121.5666747607,25.0325074431
"1182",121.4857498251,25.0004586068
"1183",121.5317823496,25.0221551810
"1184",121.4759687726,24.9952567866
"1185",121.5236954070,25.0538489126
"1186",121.4741327964,24.9999923072
"1187",121.5546586039,25.0564719099
"1188",121.4349834601,24.9952656581
"1189",121.5450918342,25.0536372659
"1190",121.4410491888,24.9948060858
"1191",121.4612017970,25.0250434074
"1192",121.5487721531,25.0436869394
"1193",121.4759049984,24.9991187030
"1194",121.5648318171,25.0415677327
"1195",121.5143332928,24.9967951527
"1196",121.5793353740,25.0448352348
"1197",121.4520411825,25.0122793060
"1198",121.4464731180,25.0196894327
"1199",121.5036565501,24.9933449962
"1200",121.5022620736,24.9758856318
"1201",121.4653878035,25.0050139230
"1202",121.5408085354,25.0224030923
"1203",121.5757199089,25.0284826331
"1204",121.4535432446,25.0081251978
"1205",121.4618732617,25.0136631048
"1206",121.5614258257,25.0192188231
"1207",121.4750685798,25.0364102858
"1208",121.4802167674,25.0213912554
"1209",121.4784372970,24.9798936176
"1210",121.5562354266,25.0239610838
"1211",121.4659180499,25.0304960405
"1212",121.5126273183,25.0089304788
"1213",121.5418558601,25.0778227346
"1214",121.5307757294,25.0808821918
"1215",121.4877812355,24.9739180838
"1216",121.4783775573,25.0312604828
"1217",121.4862530974,25.0057119066
"1218",121.4529150312,25.0061087458
"1219",121.5599641403,25.0732093158
"1220",121.4897122164,24.9747089464
"1221",121.4658876793,25.0172089067
"1222",121.4635252815,25.0149532736
"1223",121.5483267418,25.0679249554
"1224",121.4780402045,25.0098215859
"1225",121.5742445151,25.0302592570
"1226",121.5403634013,25.0757189483
"1227",121.4949402711,24.9934697123
"1228",121.5172725754,24.9925767636
"1229",121.4754412846,25.0342141449
"1230",121.4434986512,25.0144049233
"1231",121.5296620061,25.0775947505
"1232",121.4833290960,25.0155038817
"1233",121.5394224131,25.0531313316
"1234",121.4592729858,25.0264156507
"1235",121.5641410932,25.0762340775
"1236",121.5570569123,25.0876274476
"1237",121.5308386340,24.9911702314
"1238",121.5870453392,25.0300521270
"1239",121.5699578628,25.0564702817
"1240",121.5203808594,25.0484003256
"1241",121.5505343752,25.0210697658
"1242",121.4604214089,25.0317395439
"1243",121.4867195390,24.9894462231
"1244",121.5677147574,25.0255180001
"1245",121.4560269636,24.9988317081
"1246",121.4843736886,24.9770484610
"1247",121.5256251508,25.0248077832
"1248",121.5310810662,25.0141963351
"1249",121.4929908219,24.9780577477
"1250",121.4549608405,25.0144763873
"1251",121.4714788130,25.0170178178
"1252",121.5539741045,25.0643067767
"1253",121.5736631070,25.0155235258
"1254",121.5428232320,25.0519651557
"1255",121.5539522466,25.0501045281
"1256",121.4996070518,24.9780554994
"1257",121.5333111934,25.0364388734
"1258",121.5435046015,25.0535173294
"1259",121.5316086793,25.0651981038
"1260",121.4611724263,25.0151868284
"1261",121.4806831702,24.9681199638
"1262",121.5293803358,25.0365380766
"1263",121.5288340803,25.0508366357
"1264",121.4542621396,25.0105440469
"1265",121.5585410130,25.0379455616
"1266",121.4774145789,25.0359651360
"1267",121.5636321125,25.0521490584
"1268",121.5611707646,25.0641072242
"1269",121.5352762309,25.0762136264
"1270",121.5686608840,25.0355697140
"1271",121.5331938955,25.0509032398
"1272",121.4734071737,25.0145882871
"1273",121.4846503206,24.9834933943
"1274",121.4459528882,25.0031710503
"1275",121.4353874690,24.9840667953
"1276",121.4522998205,25.0143834422
"1277",121.5224173935,25.0521379328
"1278",121.4625084135,25.0275707417
"1279",121.4711138788,25.0168484500
"1280",121.5745989844,25.0317143334
"1281",121.5104294598,25.0341836638
"1282",121.5564065722,25.0298462215
"1283",121.5278738332,25.0206415102
"1284",121.5433357975,25.0691996630
"1285",121.4968670956,24.9747701764
"1286",121.5281903978,25.0554116949
"1287",121.4576190694,25.0090405342
"1288",121.4601046081,25.0069413492
"1289",121.5197603381,25.0208320062
"1290",121.4868968549,24.9783104634
"1291",121.5071148607,25.0271715689
"1292",121.5616960407,25.0762455311
"1293",121.4670848297,25.0213666128
"1294",121.4281142332,24.9778169665
"1295",121.4748550981,25.0122814276
"1296",121.5701250205,25.0545620619
"1297",121.4670239682,24.9954931507
"1298",121.5004663223,24.9924901285
"1299",121.5356115985,25.0372728867
"1300",121.5247989185,25.0717181986
"1301",121.4498323840,25.0282526785
"1302",121.5446254323,25.0476645386
"1303",121.4592286269,24.9936638302
"1304",121.4685182485,25.0286263589
"1305",121.4715728479,25.0217108403
"1306",121.5469655720,25.0509542728
"1307",121.5064424445,25.0007267130
"1308",121.5146794084,25.0058824823
"1309",121.5559348816,25.0615923321
"1310",121.5552677937,25.0519947127
"1311",121.5137446626,25.0491930438
"1312",121.5690085400,25.0237705795
"1313",121.5682224040,25.0613937684
"1314",121.5285830045,25.0408729135
"1315",121.4487844379,25.0156979018
"1316",121.5881732129,25.0327055120
"1317",121.5324895899,25.0820707387
"1318",121.5560332230,25.0582277789
"1319",121.5254153275,25.0582976881
"1320",121.5099862382,25.0266807650
"1321",121.5404845431,25.0308986269
"1322",121.5093780134,24.9976306372
"1323",121.5291694516,25.0549711202
"1324",121.5477208446,25.0426141885
"1325",121.5386213946,25.0876039003
"1326",121.5274564315,25.0171706919
"1327",121.5369513481,25.0201152161
"1328",121.5695805908,25.0362499358
"1329",121.5445217199,25.0234653093
"1330",121.4492235048,25.0249344968
"1331",121.4614772777,25.0177383247
"1332",121.5328673624,25.0688413494
"1333",121.5444486104,25.0387917252
"1334",121.5044532674,25.0099079560
"1335",121.5759913810,25.0178657488
"1336",121.4819225198,24.9773932450
"1337",121.5009901533,24.9799395879
"1338",121.5136462707,24.9999515693
"1339",121.4442213072,25.0004712906
"1340",121.4556845572,25.0110520165
"1341",121.5386858663,25.0869194662
"1342",121.5382899367,25.0427577326
"1343",121.5342704096,25.0584192867
"1344",121.5005016755,24.9798224426
"1345",121.5274278274,24.9885918638
"1346",121.5258237650,25.0765795149
"1347",121.4292178312,24.9851817343
"1348",121.5285827638,25.0218609483
"1349",121.5205924171,25.0277555280
"1350",121.5637181040,25.0306716847
"1351",121.4432385015,25.0170777448
"1352",121.5112986391,25.0304145112
"1353",121.5720284908,25.0278450849
"1354",121.4698154904,24.9951613566
"1355",121.5012078578,25.0048133102
"1356",121.5612300201,25.0601474809
"1357",121.4501649406,25.0205070178
"1358",121.5241908583,24.9909685843
"1359",121.5490663171,25.0849008019
"1360",121.4458809245,24.9964368677
"1361",121.4966380221,24.9949094544
"1362",121.4886499178,24.9910074745
"1363",121.5102803395,25.0363598507
"1364",121.5316955857,25.0092073646
"1365",121.4452134593,24.9965968791
"1366",121.5564771921,25.0125840496
"1367",121.4574916792,25.0311593476
"1368",121.5296433690,25.0097297844
"1369",121.5309581336,25.0368754050
"1370",121.5173666590,25.0237423758
"1371",121.5070830388,25.0358573450
"1372",121.5594969960,25.0352684962
"1373",121.4888902590,25.0027468783
"1374",121.5267618125,24.9914804611
"1375",121.5439794306,25.0290192524
"1376",121.4256598287,24.9896105868
"1377",121.4962605371,25.0042439030
"1378",121.5472309664,25.0502638122
"1379",121.5603074611,25.0206512689
"1380",121.4898203852,24.9921380376
"1381",121.5504146094,25.0720781792
"1382",121.5131202184,24.9902304587
"1383",121.4667984264,24.9962087403
"1384",121.4775130613,25.0173953344
"1385",121.5119874932,25.0136008782
"1386",121.4822526436,24.9647028609
"1387",121.4904448608,24.9737405472
"1388",121.5205931352,25.0357589768
"1389",121.5480007505,25.0814607334
"1390",121.5617026987,25.0354090748
"1391",121.5687944837,25.0260602184
"1392",121.5283531446,25.0553903549
"1393",121.5211160633,25.0657575549
"1394",121.5350474242,25.0315521307
"1395",121.4808099576,25.0142210273
"1396",121.5478626475,25.0541203535
"1397",121.4764509928,25.0166967808
"1398",121.4749766815,24.9971506894
"1399",121.5181940967,25.0431595209
"1400",121.5212872705,25.0349538414
"1401",121.5079337262,25.0001549688
"1402",121.5129627983,25.0154730389
"1403",121.4986483395,24.9811289795
"1404",121.4389503957,24.9919862482
"1405",121.5255508544,25.0166805568
"1406",121.4826142194,25.0359314679
"1407",121.5199871318,25.0372643673
"1408",121.4814932287,25.0001431706
"1409",121.4842629370,25.0195145987
"1410",121.5303701379,25.0449248538
"1411",121.4402558516,25.0113649900
"1412",121.5146513708,25.0355691721
"1413",121.5169921374,24.9962983300
"1414",121.4346343840,24.9774291065
"1415",121.4952445312,25.0087317696
"1416",121.4472568681,25.0182584941
"1417",121.4761985835,24.9851908832
"1418",121.5797367489,25.0377357214
"1419",121.4655532994,25.0021003752
"1420",121.4864385809,24.9818868596
"1421",121.4751140707,25.0211702147
"1422",121.5266845476,25.0083339383
"1423",121.5535894188,25.0223201761
"1424",121.4576458973,25.0274661205
"1425",121.5401872477,25.0128274255
"1426",121.5610918116,25.0339259159
"1427",121.4670593638,24.9967659683
"1428",121.5772387785,25.0446473512
"1429",121.4745537855,25.0175414857
"1430",121.4626720530,25.0074283097
"1431",121.5643149449,25.0309229126
"1432",121.4730924587,25.0193585356
"1433",121.5108816554,25.0060317989
"1434",121.5633191969,25.0549656686
"1435",121.5806380505,25.0197666052
"1436",121.5328533479,25.0750795860
"1437",121.5505515847,25.0309472260
"1438",121.5559656534,25.0382367213
"1439",121.5588836262,25.0154893020
"1440",121.5095014573,24.9774712623
"1441",121.5310694388,25.0125048168
"1442",121.4566073388,24.9926435654
"1443",121.4896339567,24.9714222036
"1444",121.5350739713,25.0648087397
"1445",121.5503086617,25.0745815950
"1446",121.4881358350,25.0114020358
"1447",121.4333281032,24.9978518500
"1448",121.5305393585,25.0073240486
"1449",121.5292486684,25.0808996653
"1450",121.4426933134,25.0112030124
"1451",121.4647715511,25.0327562826
"1452",121.4853104713,25.0181321275
"1453",121.5741375939,25.0264456802
"1454",121.5580243312,25.0282843437
"1455",121.5364416416,25.0465197099
"1456",121.5538772332,25.0149411611
"1457",121.5652033406,25.0181141313
"1458",121.4842964421,24.9876132990
"1459",121.5316753549,25.0207429613
"1460",121.4709877576,25.0267564949
"1461",121.4985642160,24.9750622721
"1462",121.4849668829,24.9825637789
"1463",121.5602496439,25.0460918075
"1464",121.5557420112,25.0194850516
"1465",121.5696095013,25.0507403730
"1466",121.4379712202,25.0066279108
"1467",121.5316624987,25.0231561384
"1468",121.4661974994,25.0269148535
"1469",121.4602687266,25.0321150191
"1470",121.4601584355,25.0209631186
"1471",121.4286362289,24.9724482771
"1472",121.4786494758,24.9840435902
"1473",121.4367909984,24.9996280966
"1474",121.4759816743,25.0212074762
"1475",121.5372796318,25.0454907241
"1476",121.5250812551,24.9994774158
"1477",121.5228140931,25.0391397198
"1478",121.4649093680,25.0254112067
"1479",121.4935551137,24.9710631565
"1480",121.5087393791,24.9934821178
"1481",121.5314405659,25.0652123198
"1482",121.5247269689,25.0054616354
"1483",121.5176606284,24.9993978335
"1484",121.4568435805,25.0095766020
"1485",121.5035154446,25.0152050418
"1486",121.4738079489,25.0019975874
"1487",121.5182180309,24.9950272046
"1488",121.5804985895,25.0424015736
"1489",121.5293931832,25.0175669635
"1490",121.4686557488,25.0293795614
"1491",121.5166080596,24.9990246767
"1492",121.5849269473,25.0285662814
"1493",121.5107197190,24.9911146008
"1494",121.4899149109,24.9945564564
"1495",121.5641067635,25.0176756145
"1496",121.5502285505,25.0818523801
"1497",121.5518881082,25.0803875515
"1498",121.4459536730,24.9934421090
"1499",121.5394533630,25.0900367099
"1500",121.4495652374,25.0190980731
"1501",121.5095624048,25.0187109524
"1502",121.4740022684,25.0057983608
"1503",121.5103707780,25.0114793987
"1504",121.4689793831,24.9979825524
"1505",121.5414613673,25.0422299007
"1506",121.4569634671,25.0047483809
"1507",121.5125864615,25.0392351485
"1508",121.4461514416,25.0108540212
"1509",121.4782550531,25.0375956785
"1510",121.5810298769,25.0323874050
"1511",121.5607132830,25.0198799420
"1512",121.5256951884,24.9965482714
"1513",121.5585014316,25.0834071787
"1514",121.4526956178,24.9941425071
"1515",121.5079837664,25.0314623051
"1516",121.4437018373,25.0060139832
"1517",121.4648339585,24.9930765450
"1518",121.4771570834,25.0387481547
"1519",121.5343663833,25.0377598591
"1520",121.4831325872,25.0266980327
"1521",121.5355586603,25.0503789620
"1522",121.5781197339,25.0394562118
"1523",121.5077512358,24.9832337009
"1524",121.5380264438,25.0649766495
"1525",121.5459645439,25.0525805370
"1526",121.5623924882,25.0208331003
"1527",121.4547342402,25.0212853761
"1528",121.4725251250,25.0183719119
"1529",121.5520498918,25.0403033502
"1530",121.5332980956,25.0219468423
"1531",121.4672202526,25.0110126720
"1532",121.5474483961,25.0492918472
"1533",121.5623582739,25.0656351984
"1534",121.5180425827,25.0472046406
"1535",121.4948342724,25.0047224479
"1536",121.4400430687,25.0115036643
"1537",121.5674312517,25.0312912033
"1538",121.5263539531,24.9942166858
"1539",121.4577306775,25.0033745527
"1540",121.5383791574,25.0569724967
"1541",121.5273190955,25.0614311362
"1542",121.4370817080,24.9935668506
"1543",121.4854224102,25.0039068455
"1544",121.4587774096,25.0179394957
"1545",121.5273058308,25.0703231662
"1546",121.5562154672,25.0768872060
"1547",121.4949068327,25.0021106158
"1548",121.5213490095,25.0515569439
"1549",121.5355717197,25.0235385873
"1550",121.4975024301,24.9850833714
"1551",121.4705725887,24.9970464621
"1552",121.4803455278,25.0308905442
"1553",121.4495674746,25.0005502755
"1554",121.5327189203,25.0095413467
"1555",121.4997599996,24.9967936497
"1556",121.5463697850,25.0703946180
"1557",121.5336492460,25.0767314567
"1558",121.5329085674,25.0627160266
"1559",121.4464439454,24.9936171706
"1560",121.4940031239,24.9859238875
"1561",121.5266725553,25.0238328583
"1562",121.5389789308,25.0589672372
"1563",121.5569005547,25.0320563589
"1564",121.4744242393,24.9826328777
"1565",121.5298270087,25.0171741548
"1566",121.5590685488,25.0715855777
"1567",121.4807789755,24.9873295758
"1568",121.5617565244,25.0212518301
"1569",121.5826941306,25.0370752204
"1570",121.4896258007,24.9923172997
"1571",121.4906843575,24.9953392258
"1572",121.5094516971,25.0065020423
"1573",121.5639855731,25.0447900427
"1574",121.5079595071,25.0135286222
"1575",121.5274969439,25.0539917104
"1576",121.5220106312,25.0235427228
"1577",121.5066087832,24.9805972007
"1578",121.5833185989,25.0318256310
"1579",121.5438001135,25.0150835530
"1580",121.4613272372,25.0033807370
"1581",121.4427301173,25.0158858754
"1582",121.5389302332,25.0810885799
"1583",121.5468999493,25.0443178024
"1584",121.4701545677,25.0022816240
"1585",121.4938283879,24.9849837684
"1586",121.5310598060,25.0556334005
"1587",121.5330134899,25.0094117915
"1588",121.5048350130,24.9999012345
"1589",121.4458723055,24.9957877842
"1590",121.5231054806,25.0078587224
"1591",121.4651866513,25.0287372041
"1592",121.5839986349,25.0247300219
"1593",121.4848326115,24.9750864410
"1594",121.5557988157,25.0186609854
"1595",121.5577470741,25.0188389416
"1596",121.5289604917,25.0519883333
"1597",121.5592453953,25.0482429785
"1598",121.5335831575,25.0536350804
"1599",121.5343498405,25.0212650663
"1600",121.5110924078,25.0092648004
"1601",121.5510516905,25.0340765367
"1602",121.5232722058,24.9974850032
"1603",121.5800261961,25.0455712899
"1604",121.5287132124,24.9929376226
"1605",121.5361726686,25.0880396101
"1606",121.5359046236,25.0779059361
"1607",121.5165164360,24.9879412976
"1608",121.5235125388,25.0129422801
